id,room,noted_date,temp,location
__export__.temp_log_192406_0b730cea,Room Admin,07-12-2018 12:05,29,in
__export__.temp_log_192407_cdd599ec,Room Admin,07-12-2018 12:05,29,in
__export__.temp_log_192391_14ec7fa4,Room Admin,07-12-2018 12:01,29,in
__export__.temp_log_192390_0e475d2c,Room Admin,07-12-2018 12:01,29,in
__export__.temp_log_192372_d4721f1d,Room Admin,07-12-2018 11:57,29,in
__export__.temp_log_192373_1664b772,Room Admin,07-12-2018 11:57,29,in
__export__.temp_log_192361_116270fc,Room Admin,07-12-2018 11:53,29,in
__export__.temp_log_192360_4065098e,Room Admin,07-12-2018 11:53,29,in
__export__.temp_log_192357_9f1fae51,Room Admin,07-12-2018 11:51,29,in
__export__.temp_log_192356_6666c3f4,Room Admin,07-12-2018 11:51,29,in
__export__.temp_log_192355_464e83a5,Room Admin,07-12-2018 11:51,30,in
__export__.temp_log_192354_08b383d5,Room Admin,07-12-2018 11:51,30,in
__export__.temp_log_192353_f54eaf4b,Room Admin,07-12-2018 11:49,31,in
__export__.temp_log_192351_9edce08a,Room Admin,07-12-2018 11:49,31,in
__export__.temp_log_192341_c31da9b2,Room Admin,07-12-2018 11:43,29,in
__export__.temp_log_192340_3c450538,Room Admin,07-12-2018 11:43,29,in
__export__.temp_log_192336_9db82ee0,Room Admin,07-12-2018 11:41,29,in
__export__.temp_log_192337_d3f8821a,Room Admin,07-12-2018 11:41,29,in
__export__.temp_log_192333_10e62258,Room Admin,07-12-2018 11:39,29,in
__export__.temp_log_192332_c4ba722a,Room Admin,07-12-2018 11:39,29,in
__export__.temp_log_192325_44c3018f,Room Admin,07-12-2018 11:37,29,in
__export__.temp_log_192324_fc7596a9,Room Admin,07-12-2018 11:37,29,in
__export__.temp_log_192312_38e4da36,Room Admin,07-12-2018 11:31,29,in
__export__.temp_log_192313_c9b3ab37,Room Admin,07-12-2018 11:31,29,in
__export__.temp_log_192309_6134beef,Room Admin,07-12-2018 11:29,29,in
__export__.temp_log_192308_9632d447,Room Admin,07-12-2018 11:29,29,in
__export__.temp_log_192302_b14ce54f,Room Admin,07-12-2018 11:27,29,in
__export__.temp_log_192303_667e698d,Room Admin,07-12-2018 11:27,29,in
__export__.temp_log_192301_112ead07,Room Admin,07-12-2018 11:27,30,in
__export__.temp_log_192300_896cdaaa,Room Admin,07-12-2018 11:27,30,in
__export__.temp_log_192297_b4422340,Room Admin,07-12-2018 11:25,31,in
__export__.temp_log_192296_05345943,Room Admin,07-12-2018 11:25,31,in
__export__.temp_log_192289_5cd9e999,Room Admin,07-12-2018 11:23,29,in
__export__.temp_log_192288_0bb3a674,Room Admin,07-12-2018 11:23,29,in
__export__.temp_log_192283_99fa7a6b,Room Admin,07-12-2018 11:21,29,in
__export__.temp_log_192282_ba398e4c,Room Admin,07-12-2018 11:21,29,in
__export__.temp_log_192276_6bdb7e87,Room Admin,07-12-2018 11:19,29,in
__export__.temp_log_192277_ebd202bf,Room Admin,07-12-2018 11:19,29,in
__export__.temp_log_192273_c897b697,Room Admin,07-12-2018 11:17,29,in
__export__.temp_log_192272_c11a564e,Room Admin,07-12-2018 11:17,29,in
__export__.temp_log_192266_55989e65,Room Admin,07-12-2018 11:15,29,in
__export__.temp_log_192267_40d50dcf,Room Admin,07-12-2018 11:15,29,in
__export__.temp_log_192258_17632a30,Room Admin,07-12-2018 11:11,29,in
__export__.temp_log_192259_de37578b,Room Admin,07-12-2018 11:11,29,in
__export__.temp_log_192253_ca996adb,Room Admin,07-12-2018 11:09,29,in
__export__.temp_log_192251_4e7067e9,Room Admin,07-12-2018 11:09,29,in
__export__.temp_log_192240_1c71d973,Room Admin,07-12-2018 11:06,29,in
__export__.temp_log_192238_90126df5,Room Admin,07-12-2018 11:05,29,in
__export__.temp_log_192231_bf0d1f04,Room Admin,07-12-2018 11:01,29,in
__export__.temp_log_192249_9df273a7,Room Admin,07-12-2018 10:57,29,in
__export__.temp_log_192225_857d676c,Room Admin,07-12-2018 10:57,29,in
__export__.temp_log_192223_f3b332d2,Room Admin,07-12-2018 10:54,29,in
__export__.temp_log_192216_145fe509,Room Admin,07-12-2018 10:53,29,in
__export__.temp_log_192206_f22dda31,Room Admin,07-12-2018 10:51,29,in
__export__.temp_log_192183_4ccea57a,Room Admin,07-12-2018 10:49,29,in
__export__.temp_log_192159_72fb4615,Room Admin,07-12-2018 10:47,29,in
__export__.temp_log_192153_4ca70cc9,Room Admin,07-12-2018 10:45,29,in
__export__.temp_log_192129_5b312745,Room Admin,07-12-2018 10:35,29,in
__export__.temp_log_192130_7b9dfffb,Room Admin,07-12-2018 10:35,29,in
__export__.temp_log_192124_e1c49a92,Room Admin,07-12-2018 10:33,29,in
__export__.temp_log_192123_9657661a,Room Admin,07-12-2018 10:33,29,in
__export__.temp_log_192117_bec17ce5,Room Admin,07-12-2018 10:31,29,in
__export__.temp_log_192116_ca613bcb,Room Admin,07-12-2018 10:31,29,in
